Evolutionary, Crowding Genetic Algorithm,0.000482269503546099,0.00889636931954797,0.000147368421052632,0.000653879686137751,0.000401810378985317,6.09347388946438e-05,0.0106426320481644
Swarm, Virtual Bee Algorithm,7.09219858156028e-05,0.00144265448425102,4.73684210526316e-05,0.000381429816913688,1.67420991243882e-05,6.09347388946438e-05,0.00202005154605198
Physical, Harmony Search Algorithm,0.00313475177304965,0.01178167828805,0.0007,0.00239755884917175,0.000837104956219411,0.00127962951678752,0.0201307233832783
Swarm, Crowding Population-based Ant Colony Optimization,1.06382978723404e-05,0.0,5.26315789473684e-06,0.0,0.0,0.0,1.59014557670773e-05
Probabilistic, Extended Compact Genetic Algorithm,0.00159219858156028,0.0122625631161337,0.000655263157894737,0.00239755884917175,0.00609970478098544,0.000487477911157151,0.023494766396903
Evolutionary, Non-dominated Sorting Genetic Algorithm,0.00765957446808511,0.0966578504448185,0.00668421052631579,0.0228312990409765,0.00743349201122837,0.00475290963378222,0.146019336125206
Swarm, Bee Colony Optimization,0.00134397163120567,0.00384707862466939,0.000302631578947368,0.00103530950305144,0.000290196384822729,0.000914021083419658,0.00773320880611626
Physical, Quantum Annealing,0.00943262411347518,0.0367876893484011,0.00109210526315789,0.00196163905841325,0.00561976460608631,0.000121869477789288,0.055015691867323
Stochastic, Mutation Hill Climbing Algorithm,0.000148936170212766,0.00360663621062755,8.94736842105263e-05,0.000381429816913688,8.37104956219411e-05,6.09347388946438e-05,0.00437112111648112
Swarm, Pareto Ant Colony Optimisation,1.77304964539007e-05,0.0,1.05263157894737e-05,0.0,1.67420991243882e-05,0.0,4.49989113677626e-05
Evolutionary, Dependency Structure Matrix Driven Genetic Algorithm,0.000124113475177305,0.00336619379658572,9.47368421052632e-05,0.000544899738448126,0.000340422682195894,0.0,0.0044703665345123
Probabilistic, Estimation of Bayesian Networks Algorithm,0.000156028368794326,0.00336619379658572,0.000115789473684211,0.000762859633827376,0.0001897437900764,0.0,0.00459061506296803
Probabilistic, Univariate Marginal Distribution Algorithm,0.00171631205673759,0.0278913200288531,0.000994736842105263,0.00468613775065388,0.0020313746937591,0.000914021083419658,0.0382339024555286
Physical, Extremal Optimization,0.00457446808510638,0.0579466217840827,0.00173157894736842,0.00561246730601569,0.00406833008722634,0.00115776003899823,0.0750912262487978
Swarm, Waves of Swarm Particles,7.09219858156028e-05,0.000961769656167348,3.42105263157895e-05,0.000381429816913688,8.92911953300705e-05,0.000121869477789288,0.00165949265833179
Physical, Simulated Annealing,0.468085106382979,0.884587641259918,0.807894736842105,0.571763295553618,0.757167013600165,0.255377490707452,3.74487528434624
Swarm, Population-based Ant Colony Optimization,0.000482269503546099,0.0045684058667949,0.000168421052631579,0.000653879686137751,0.00173559760922825,0.000243738955578575,0.00785231267391715
Evolutionary, Linkage Learning Genetic Algorithm,0.000776595744680851,0.0115412358740082,0.000365789473684211,0.00168918918918919,0.00112172064133401,0.000243738955578575,0.015738269878475
Evolutionary, Deterministic Crowding Algorithm,0.000109929078014184,0.0045684058667949,8.94736842105263e-05,0.000381429816913688,0.000173001690952012,6.09347388946438e-05,0.00538317487577996
Swarm, Honey Bee Algorithm,0.00025886524822695,0.00168309689829286,7.10526315789474e-05,0.000272449869224063,3.90648979569058e-05,0.0,0.00232452954527973
Stochastic, Random-Mutation Hill Climbing,0.00153900709219858,0.0329406107237317,0.00108947368421053,0.00256102877070619,0.00204253609317536,0.000365608433367863,0.0405382647973902
Stochastic, Variable Depth Search,0.00199645390070922,0.0507333493628276,0.0011,0.003487358326068,0.00232715177828996,0.000304673694473219,0.059948987062368
Evolutionary, Double Diploid Genetic Algorithm,0.0,0.0396729983169031,0.0,0.0,0.0,0.0,0.0396729983169031
Swarm, MONACO: multi-objective network optimisation based on ACO,1.06382978723404e-05,0.0,7.89473684210526e-06,5.44899738448126e-05,0.0,0.0,7.30230085592583e-05
Immunological, Clonal Selection Algorithm,0.0075531914893617,0.0437605193556143,0.00331578947368421,0.0113884045335658,0.00372790740503044,0.00804338553409299,0.0777891977913495
Evolutionary, Cellular Genetic Algorithm,0.00182624113475177,0.0314979562394806,0.000794736842105263,0.00375980819529207,0.00191417999988839,0.00127962951678752,0.0410725519283057
Evolutionary, Differential Evolution,0.0620567375886525,0.208463572974273,0.0297368421052632,0.0508936355710549,0.0589433503172628,0.048930595332399,0.459024733888905
Immunological, Artificial Immune Recognition System,0.00204609929078014,0.0125030055301755,0.000871052631578947,0.00190714908456844,0.00196440629726155,0.00109682530010359,0.0203885381344682
Swarm, AntNet,0.0143971631205674,0.109641740803078,0.00347368421052632,0.00959023539668701,0.00661312915413335,0.00176710742794467,0.145483060112936
Physical, Memetic Algorithm,0.0144326241134752,0.0997836018273623,0.0075,0.0327484742807323,0.0165356132351874,0.0110901224788252,0.182090435935582
Evolutionary, Genetic Programming,0.226950354609929,0.364029814859341,0.101842105263158,0.256048387096774,0.376457260211285,0.0745231856681494,1.39985110770864
Swarm, Bees Algorithm,0.0030886524822695,0.00288530896850204,0.000428947368421053,0.000544899738448126,0.00119426973753969,0.000609347388946438,0.00875142568412686
Probabilistic, Graduated optimization,0.000390070921985816,0.000961769656167348,6.31578947368421e-05,0.000108979947689625,0.000167420991243882,0.000121869477789288,0.0018132688896128
Evolutionary, GENITOR algorithm,0.00336524822695035,0.0892041356095215,0.00252105263157895,0.00539450741063644,0.00441433346913036,0.0,0.104899277347818
Probabilistic, Cross-entropy method,0.00652482269503546,0.0702091849002164,0.00292105263157895,0.00615736704446382,0.00839895306073475,0.00298580220583755,0.0971971825378669
